,N2O,CO2,DO,NH_4,NO3,Qair_meas
2012-08-19 01:38:00,10.311,36809.8,4.380787,0.234375,5.046296,8861.4
2012-08-19 01:39:00,10.2585,36798.9,4.444444,0.20254628,4.9884257,8871.0205
2012-08-19 01:40:00,10.213,36788.3,4.5254626,0.19675925,4.9855323,8849.247
2012-08-19 01:41:00,10.256,36776.8,4.4386573,0.20254628,4.982639,8925.708
2012-08-19 01:42:00,10.2981,36764.6,4.499421,0.1871142,4.9884257,8860.388
2012-08-19 01:43:00,10.2828,36752.8,4.560185,0.17168209,4.982639,8872.54
2012-08-19 01:44:00,10.3493,36741.0,4.5891204,0.15625,4.9189816,8844.184
2012-08-19 01:45:00,10.375,36728.7,4.6122684,0.15335648,4.9189816,8844.69
2012-08-19 01:46:00,10.3461,36716.4,4.6354165,0.15046296,4.9189816,8807.219
2012-08-19 01:47:00,10.158,36704.4,4.6846066,0.13695987,4.9189816,8817.853
2012-08-19 01:48:00,10.1468,36692.1,4.6875,0.12345678,4.9189816,8772.786
2012-08-19 01:49:00,10.2305,36679.9,4.7424765,0.1099537,4.9884257,8770.254
2012-08-19 01:50:00,10.2831,36667.5,4.7019672,0.09837963,4.9884257,8750.506
2012-08-19 01:51:00,10.3015,36654.3,4.8234954,0.1099537,4.9884257,8658.854
2012-08-19 01:52:00,10.3097,36641.0,4.849537,0.104166664,4.9884257,8571.759
2012-08-19 01:53:00,10.2721,36627.8,4.788773,0.09837963,4.9884257,8547.453
2012-08-19 01:54:00,10.314,36614.2,4.748264,0.081018515,5.179398,8467.954
2012-08-19 01:55:00,10.3739,36600.1,4.733796,0.07523148,5.185185,8395.544
2012-08-19 01:56:00,10.3142,36586.8,4.7800922,0.06944444,5.179398,8309.968
2012-08-19 01:57:00,10.2958,36573.0,4.8640046,0.081018515,5.1736107,8222.873
2012-08-19 01:58:00,10.3012,36558.2,4.722222,0.06944444,5.167824,8191.9844
2012-08-19 01:59:00,10.2818,36544.2,4.7193284,0.03472222,5.162037,8058.304
2012-08-19 02:00:00,10.2784,36529.7,4.756944,0.040509257,5.162037,8041.0874
2012-08-19 02:01:00,10.2938,36515.5,4.716435,0.03761574,5.162037,7891.203
2012-08-19 02:02:00,10.2975,36501.6,4.7366896,0.03472222,5.162037,7736.2554
2012-08-19 02:03:00,10.3006,36486.6,4.6846066,0.0318287,5.162037,7756.5103
2012-08-19 02:04:00,10.3094,36471.0,4.7366896,0.028935185,5.2372684,7664.3516
2012-08-19 02:05:00,10.3691,36072.6,4.733796,0.027488425,5.2391973,7560.04
2012-08-19 02:06:00,11.1064,36378.8,4.7627316,0.026041666,5.2411265,7460.7925
2012-08-19 02:07:00,10.3971,36587.7,4.728009,0.024594907,5.2430553,7316.9844
2012-08-19 02:08:00,9.2522,36638.7,4.6846066,0.023148147,5.2372684,7228.877
2012-08-19 02:09:00,8.56471,36685.1,4.5023146,0.005787037,5.335648,7110.387
2012-08-19 02:10:00,8.1414,36709.6,4.5283566,0.0028935184,5.335648,6988.353
2012-08-19 02:11:00,7.88674,36726.7,4.4473376,0.0,5.335648,6904.8027
2012-08-19 02:12:00,7.68875,36745.4,4.4328704,0.0028935184,5.335648,7163.0493
2012-08-19 02:13:00,7.53184,36756.0,4.3836803,0.005787037,5.335648,6797.4536
2012-08-19 02:14:00,7.1801,36727.2,4.3894672,0.0,5.6192126,6666.3047
2012-08-19 02:15:00,7.01178,36699.0,4.375,0.0,5.625,6509.838
2012-08-19 02:16:00,6.9109,36667.5,4.4386573,0.0,5.6221066,6430.8447
2012-08-19 02:17:00,6.89682,36675.5,4.3605323,0.0,5.6192126,6310.3296
2012-08-19 02:18:00,7.02884,36714.2,4.1435184,0.0,5.6741896,6236.4004
2012-08-19 02:19:00,7.29712,36754.2,3.7499998,0.0,5.7291665,6243.9956
2012-08-19 02:20:00,7.7478,36784.7,3.5619211,0.0,5.7291665,6146.7734
2012-08-19 02:21:00,8.17247,36827.3,3.527199,0.0,5.7291665,4932.5083
2012-08-19 02:22:00,8.56406,36879.9,3.3246527,0.0,5.7291665,4392.2163
2012-08-19 02:23:00,8.87946,36927.3,3.1799767,0.0,5.7291665,2150.0288
2012-08-19 02:24:00,9.17754,36974.5,2.824074,0.011574074,6.0300922,2603.226
2012-08-19 02:25:00,9.28688,37038.9,2.3032408,0.011574074,6.0300922,3089.8435
2012-08-19 02:26:00,9.28074,37135.1,1.7910879,0.011574074,6.0300922,3448.857
2012-08-19 02:27:00,9.36588,37244.2,1.4438657,0.011574074,6.0300922,3717.2307
2012-08-19 02:28:00,9.49664,37342.4,1.3744212,0.011574074,6.0300922,4347.15
2012-08-19 02:29:00,9.55122,37419.9,1.3773148,0.040509257,6.1574073,5472.2944
2012-08-19 02:30:00,9.65918,37456.3,1.5827546,0.040509257,6.1574073,5484.4473
2012-08-19 02:31:00,9.86654,37449.0,1.9155092,0.040509257,6.1574073,5325.448
2012-08-19 02:32:00,9.87072,37425.0,2.1846063,0.040509257,6.1574073,4780.0923
2012-08-19 02:33:00,9.98623,37410.0,2.3321757,0.040509257,6.1574073,4624.132
2012-08-19 02:34:00,10.1224,37419.6,2.1701388,0.040509257,6.6840277,6137.6587
2012-08-19 02:35:00,10.2533,37454.7,2.1383102,0.052083332,6.6840277,7354.4556
2012-08-19 02:36:00,10.358,37466.6,2.2569444,0.040509257,6.6840277,8041.5938
2012-08-19 02:37:00,10.4878,37417.1,2.7314813,0.052083332,6.6840277,8255.787
2012-08-19 02:38:00,10.594,37294.0,3.1452546,0.08680555,6.6840277,8335.792
2012-08-19 02:39:00,10.6789,37153.5,3.4461803,0.121527776,6.3773146,8276.548
2012-08-19 02:40:00,10.6574,37066.4,3.4982638,0.118634254,6.3773146,8085.1416
2012-08-19 02:41:00,10.5313,37026.7,3.6082175,0.11574074,6.3773146,7866.898
2012-08-19 02:42:00,10.5242,36995.7,3.7499998,0.121527776,6.3773146,7591.435
2012-08-19 02:43:00,10.4848,36989.9,3.8020833,0.118634254,6.3773146,7364.0767
2012-08-19 02:44:00,10.4122,36987.3,3.8368053,0.11574074,6.255787,7134.693
2012-08-19 02:45:00,10.4044,36969.6,3.7528934,0.121527776,6.255787,6980.2515
2012-08-19 02:46:00,10.2597,36969.5,3.70081,0.11574074,6.255787,6845.052
2012-08-19 02:47:00,10.204,36968.4,3.6921296,0.121527776,6.255787,6710.8647
2012-08-19 02:48:00,10.1049,36983.1,3.6747684,0.121527776,6.255787,6483.0005
2012-08-19 02:49:00,10.1047,37018.7,3.4577546,0.121527776,5.665509,6415.1475
2012-08-19 02:50:00,10.0132,37058.9,3.4201388,0.121527776,5.665509,6268.3013
2012-08-19 02:51:00,10.0153,37103.6,3.3854165,0.121527776,5.665509,6257.6675
2012-08-19 02:52:00,9.93227,37123.2,3.2002313,0.121527776,5.665509,6217.158
2012-08-19 02:53:00,9.76971,37129.0,3.2523148,0.121527776,5.665509,5940.6826
2012-08-19 02:54:00,9.74247,37142.6,3.3912036,0.1273148,5.9953704,4508.174
2012-08-19 02:55:00,9.66544,37149.5,3.2667823,0.121527776,5.9953704,4324.3633
2012-08-19 02:56:00,9.75359,37180.8,2.9947915,0.120081015,5.9953704,2249.2766
2012-08-19 02:57:00,9.76646,37251.7,2.4131944,0.118634254,5.9953704,2820.9634
2012-08-19 02:58:00,9.69222,37361.5,1.8402777,0.1171875,5.9953704,3241.247
2012-08-19 02:59:00,9.74045,37478.3,1.4004629,0.11574074,6.290509,3532.4072
2012-08-19 03:00:00,9.75084,37584.1,1.183449,0.1273148,6.3729744,3786.0964
2012-08-19 03:01:00,9.75886,37658.9,1.1458333,0.11574074,6.4554396,4862.1235
2012-08-19 03:02:00,9.75975,37707.6,1.261574,0.117669754,6.537905,5479.8896
2012-08-19 03:03:00,9.75065,37724.5,1.5885416,0.11959876,6.6203704,5487.9917
2012-08-19 03:04:00,9.52222,37702.4,1.9386574,0.121527776,6.6203704,5324.942
2012-08-19 03:05:00,9.48942,37662.8,2.1961806,0.118634254,6.6203704,4138.0205
2012-08-19 03:06:00,9.49202,37629.3,2.34375,0.11574074,6.6203704,4722.873
2012-08-19 03:07:00,9.62952,37619.5,2.2482638,0.121527776,6.6203704,6268.3013
2012-08-19 03:08:00,9.56866,37618.9,2.1383102,0.1273148,6.6550922,7478.009
2012-08-19 03:09:00,9.76703,37591.8,2.3177083,0.121527776,6.6666665,7974.247
2012-08-19 03:10:00,9.91252,37528.0,2.7170138,0.11574074,6.701389,8258.825
2012-08-19 03:11:00,9.87877,37432.4,3.1828701,0.118634254,6.7361107,8325.665
2012-08-19 03:12:00,10.0056,37325.5,3.443287,0.121527776,6.770833,8097.294
2012-08-19 03:13:00,9.83879,37247.4,3.628472,0.12442129,6.8055553,7943.865
2012-08-19 03:14:00,9.64142,37224.8,3.7210648,0.1273148,6.8055553,7629.9185
2012-08-19 03:15:00,9.62062,37220.9,3.778935,0.11574074,6.8055553,7300.2744
2012-08-19 03:16:00,9.52438,37241.8,3.833912,0.121527776,6.8055553,7169.126
2012-08-19 03:17:00,9.39598,37257.2,3.7586803,0.121527776,6.8055553,6897.2075
2012-08-19 03:18:00,9.4312,37276.3,3.70081,0.121527776,6.637731,6738.2085
2012-08-19 03:19:00,9.32981,37276.9,3.5358796,0.121527776,6.637731,6605.034
2012-08-19 03:20:00,9.31331,37279.4,3.515625,0.121527776,6.637731,6425.2744
2012-08-19 03:21:00,9.27925,37287.3,3.443287,0.121527776,6.637731,6285.011
2012-08-19 03:22:00,9.31501,37316.1,3.2436342,0.121527776,6.637731,6193.359
2012-08-19 03:23:00,9.274,37360.0,3.2407405,0.121527776,6.5625,4981.626
2012-08-19 03:24:00,9.14673,37403.1,3.0989583,0.121527776,6.5625,4269.676
2012-08-19 03:25:00,9.06019,37449.0,3.0439813,0.13888888,6.5625,2085.7205
2012-08-19 03:26:00,9.00551,37511.1,2.5925925,0.14467593,6.5625,2577.908
2012-08-19 03:27:00,8.94971,37581.9,2.2193286,0.13020833,6.5625,3082.7544
2012-08-19 03:28:00,8.76246,37668.7,1.7853009,0.11574074,6.4872684,3357.2046
2012-08-19 03:29:00,8.73528,37754.3,1.3310184,0.10127315,6.4872684,3641.276
2012-08-19 03:30:00,8.77223,37833.5,1.189236,0.08680555,6.4872684,3845.3413
2012-08-19 03:31:00,8.74391,37891.6,1.2471064,0.09259259,6.4872684,4622.613
2012-08-19 03:32:00,8.73951,37935.6,1.3512731,0.08680555,6.4872684,5264.6846
2012-08-19 03:33:00,8.75778,37954.6,1.579861,0.08873457,6.2210646,5262.6587
2012-08-19 03:34:00,8.81333,37946.8,1.8200231,0.090663575,6.2210646,5151.2583
2012-08-19 03:35:00,8.78102,37914.5,2.1006944,0.09259259,6.2210646,3896.4841
2012-08-19 03:36:00,8.7339,37897.9,2.2309027,0.08680555,6.2210646,4729.4556
2012-08-19 03:37:00,8.72981,37890.5,2.1672454,0.09259259,6.2210646,6144.748
2012-08-19 03:38:00,8.86695,37911.2,2.126736,0.089699075,5.821759,7376.736
2012-08-19 03:39:00,9.00517,37912.3,2.355324,0.08680555,5.821759,7823.8564
2012-08-19 03:40:00,9.1302,37850.0,2.7314813,0.121527776,5.821759,8028.428
2012-08-19 03:41:00,9.08696,37739.1,3.0989583,0.11574074,5.821759,8135.778
2012-08-19 03:42:00,9.03156,37653.2,3.3564813,0.121527776,5.821759,7947.41
2012-08-19 03:43:00,8.96652,37592.7,3.5850694,0.11574074,5.3009257,7642.5776
2012-08-19 03:44:00,8.99264,37548.2,3.6747684,0.16493055,5.295139,7295.7173
2012-08-19 03:45:00,8.97498,37532.7,3.6921296,0.21412036,5.266204,6961.516
2012-08-19 03:46:00,8.78128,37533.9,3.706597,0.21122685,5.2372684,6691.623
2012-08-19 03:47:00,8.79825,37536.4,3.5561342,0.20833333,5.208333,6465.7837
2012-08-19 03:48:00,8.75548,37533.8,3.5474536,0.21412036,5.179398,6242.983
2012-08-19 03:49:00,8.59432,37544.7,3.515625,0.20833333,5.179398,5445.9634
2012-08-19 03:50:00,8.65449,37557.0,3.38831,0.16782407,5.179398,4429.181
2012-08-19 03:51:00,8.50005,37569.7,3.1539352,0.16396604,5.179398,4057.5085
2012-08-19 03:52:00,8.35859,37603.6,2.8993053,0.16010803,5.179398,4043.3303
2012-08-19 03:53:00,8.46839,37677.2,2.433449,0.15625,5.4108796,2310.0403
2012-08-19 03:54:00,8.52772,37753.0,2.1672454,0.13599537,5.4108796,2360.677
2012-08-19 03:55:00,8.34537,37833.3,1.9270833,0.11574074,5.4108796,2908.0583
2012-08-19 03:56:00,8.4416,37928.6,1.4207176,0.1099537,5.4108796,3246.3105
2012-08-19 03:57:00,8.34947,38019.3,1.0387731,0.104166664,5.4108796,3559.2446
2012-08-19 03:58:00,8.31949,38093.0,0.9461805,0.09837963,5.7233796,3779.5137
2012-08-19 03:59:00,8.35932,38156.7,1.0850694,0.09259259,5.7233796,4811.487
2012-08-19 04:00:00,8.40108,38201.6,1.2905092,0.08680555,5.7233796,4982.6387
2012-08-19 04:01:00,8.39313,38219.6,1.5306712,0.08391203,5.7233796,4953.2695
2012-08-19 04:02:00,8.425,38203.4,1.7939814,0.081018515,5.7233796,4711.2266
2012-08-19 04:03:00,8.47194,38176.0,1.9849536,0.08680555,6.232639,3550.6365
2012-08-19 04:04:00,8.4853,38166.1,1.9733796,0.081018515,6.232639,5071.2524
2012-08-19 04:05:00,8.72937,38179.0,1.9068286,0.11574074,6.232639,6574.6523
2012-08-19 04:06:00,8.65775,38186.2,1.964699,0.1099537,6.232639,7374.7104
2012-08-19 04:07:00,8.83774,38148.7,2.288773,0.112847224,6.232639,7634.9824
2012-08-19 04:08:00,8.94296,38059.6,2.673611,0.11574074,6.0185184,7761.5737
2012-08-19 04:09:00,8.90369,37952.4,3.1221063,0.1099537,6.0185184,7750.94
2012-08-19 04:10:00,8.97135,37848.4,3.3304398,0.17939815,6.0185184,7627.3867
2012-08-19 04:11:00,8.74975,37750.6,3.449074,0.17746913,6.0185184,7285.59
2012-08-19 04:12:00,8.62704,37683.0,3.4837961,0.17554012,6.0185184,7049.117
2012-08-19 04:13:00,8.60905,37658.2,3.5054975,0.1736111,5.815972,6747.323
2012-08-19 04:14:00,8.57547,37660.6,3.527199,0.17939815,5.815972,6400.463
2012-08-19 04:15:00,8.56873,37670.2,3.3738425,0.19675925,5.815972,5403.4287
2012-08-19 04:16:00,8.58778,37685.6,3.370949,0.19097221,5.815972,4570.9634
2012-08-19 04:17:00,8.5044,37734.9,3.1163194,0.18518518,5.815972,4082.8267
2012-08-19 04:18:00,8.31863,37810.3,2.8269675,0.19675925,5.896991,3813.9465
2012-08-19 04:19:00,8.33302,37897.7,2.421875,0.18518518,5.896991,3773.4373
2012-08-19 04:20:00,8.31314,37981.5,2.0572915,0.16782407,5.896991,3701.027
2012-08-19 04:21:00,8.28097,38066.8,1.8113425,0.16782407,5.896991,3647.3523
2012-08-19 04:22:00,8.30167,38130.0,1.6753472,0.16782407,5.896991,3668.1133
2012-08-19 04:23:00,8.32627,38188.5,1.5538194,0.16782407,6.319444,3702.5461
2012-08-19 04:24:00,8.28518,38234.8,1.5480324,0.16782407,6.319444,3745.5872
2012-08-19 04:25:00,8.34542,38275.3,1.495949,0.1273148,6.319444,3854.9622
2012-08-19 04:26:00,8.25126,38313.7,1.5104166,0.12538579,6.319444,5081.886
2012-08-19 04:27:00,8.2838,38344.1,1.5914351,0.12345678,6.319444,6237.413
2012-08-19 04:28:00,8.3369,38348.9,1.7766203,0.121527776,6.458333,6797.4536
2012-08-19 04:29:00,8.41404,38297.2,2.1730323,0.1273148,6.458333,6789.858
2012-08-19 04:30:00,8.44437,38210.1,2.578125,0.12538579,6.458333,6816.6953
2012-08-19 04:31:00,8.62035,38155.2,2.8327546,0.12345678,6.458333,6597.439
2012-08-19 04:32:00,8.59657,38117.5,2.991898,0.121527776,6.458333,6400.463
2012-08-19 04:33:00,8.6286,38094.7,2.9774303,0.1273148,6.0416665,6098.162
2012-08-19 04:34:00,8.60786,38082.9,3.0671296,0.16203703,6.0416665,5785.735
2012-08-19 04:35:00,8.6682,38093.6,3.0410879,0.19675925,6.0416665,5592.3027
2012-08-19 04:36:00,8.61153,38134.6,2.9976852,0.19290122,6.0416665,5509.259
2012-08-19 04:37:00,8.61615,38178.1,2.8993053,0.18904321,6.0416665,5338.614
2012-08-19 04:38:00,8.7035,38209.8,2.8096063,0.18518518,5.474537,5219.1113
2012-08-19 04:39:00,8.58312,38229.2,2.734375,0.19675925,5.474537,5090.4946
2012-08-19 04:40:00,8.41509,38239.8,2.5434027,0.17939815,5.474537,4997.323
2012-08-19 04:41:00,8.42957,38239.2,2.3726852,0.1779514,5.474537,4260.561
2012-08-19 04:42:00,8.39772,38236.0,2.378472,0.17650463,5.474537,3640.7695
2012-08-19 04:43:00,8.37296,38244.5,2.2280092,0.17505786,4.9768515,3396.7012
2012-08-19 04:44:00,8.33898,38279.2,1.970486,0.1736111,4.9768515,1835.0693
2012-08-19 04:45:00,8.29092,38331.5,1.6087962,0.16782407,4.9768515,2375.3616
2012-08-19 04:46:00,8.20151,38402.3,1.25,0.16203704,4.9768515,2694.8784
2012-08-19 04:47:00,8.13911,38479.2,0.8159722,0.15625,4.9768515,3630.642
2012-08-19 04:48:00,8.15986,38556.6,0.62210643,0.16782407,4.6122684,4438.2954
2012-08-19 04:49:00,8.27055,38617.9,0.787037,0.15625,4.6122684,4392.2163
2012-08-19 04:50:00,8.25894,38644.1,1.1168981,0.15480325,4.6122684,4376.0127
2012-08-19 04:51:00,8.37156,38637.0,1.4583333,0.15335648,4.6122684,4200.3037
2012-08-19 04:52:00,8.43937,38616.2,1.6608796,0.15190971,4.6122684,3494.9363
2012-08-19 04:53:00,8.43349,38599.3,1.652199,0.15046296,4.756944,4666.16
2012-08-19 04:54:00,8.52453,38596.8,1.5769676,0.15625,4.756944,5639.395
2012-08-19 04:55:00,8.48873,38589.9,1.6493055,0.15046296,4.756944,6125.506
2012-08-19 04:56:00,8.57216,38552.7,1.9097222,0.15625,4.756944,6098.162
2012-08-19 04:57:00,8.62593,38494.5,2.2858796,0.15335648,4.756944,6106.264
2012-08-19 04:58:00,8.88786,38439.3,2.5810184,0.15046296,4.7511573,6003.472
2012-08-19 04:59:00,8.96351,38410.1,2.6649306,0.15625,4.7540507,5822.193
2012-08-19 05:00:00,8.89163,38388.1,2.6822915,0.20254628,4.756944,5606.988
2012-08-19 05:01:00,8.85546,38361.4,2.7083333,0.20254628,4.7511573,5340.133
2012-08-19 05:02:00,8.70825,38345.3,2.679398,0.20254628,4.756944,5265.6973
2012-08-19 05:03:00,8.68358,38353.3,2.5636573,0.20254628,4.861111,5049.479
2012-08-19 05:04:00,8.7104,38380.1,2.445023,0.20254628,4.861111,4912.7603
2012-08-19 05:05:00,8.57241,38402.6,2.3900461,0.2662037,4.861111,4842.882
2012-08-19 05:06:00,8.5935,38410.2,2.3177083,0.26041666,4.861111,4770.9775
2012-08-19 05:07:00,8.44471,38416.2,2.2337961,0.2633102,4.861111,4714.2646
2012-08-19 05:08:00,8.38646,38429.7,2.1556711,0.2662037,5.381944,4628.1826
2012-08-19 05:09:00,8.36535,38448.6,2.1180556,0.23726851,5.381944,4547.164
2012-08-19 05:10:00,8.30345,38459.8,2.0833333,0.20833333,5.381944,4526.9097
2012-08-19 05:11:00,8.30833,38467.8,2.0081017,0.21026234,5.381944,4496.021
2012-08-19 05:12:00,8.28565,38478.5,1.9936342,0.21219134,5.381944,4413.9897
2012-08-19 05:13:00,8.35475,38488.3,1.9791666,0.21412036,5.9548607,4415.0024
2012-08-19 05:14:00,8.33013,38502.8,1.9126157,0.19965276,5.9548607,4393.229
2012-08-19 05:15:00,8.41959,38526.2,1.8952546,0.18518518,5.9548607,4347.6562
2012-08-19 05:16:00,8.35722,38552.2,1.8402777,0.1880787,5.9548607,4293.475
2012-08-19 05:17:00,8.37311,38575.7,1.8778934,0.19097221,5.9548607,4233.7236
2012-08-19 05:18:00,8.41001,38596.8,1.8518518,0.19386573,6.1111107,4252.4595
2012-08-19 05:19:00,8.36359,38610.5,1.814236,0.19675925,6.1111107,4185.619
2012-08-19 05:20:00,8.29771,38628.4,1.7476851,0.21412036,6.1111107,4193.2144
2012-08-19 05:21:00,8.2958,38648.0,1.7390046,0.22569443,6.1111107,4182.581
2012-08-19 05:22:00,8.36727,38667.3,1.7332175,0.2199074,6.1111107,4183.5938
2012-08-19 05:23:00,8.44128,38686.9,1.7418981,0.21412036,5.451389,4119.7915
2012-08-19 05:24:00,8.47123,38700.3,1.7216434,0.22569443,5.451389,4076.7505
2012-08-19 05:25:00,8.5415,38707.4,1.6956018,0.23148148,5.451389,4058.5212
2012-08-19 05:26:00,8.4808,38717.1,1.6782407,0.234375,5.451389,4094.9795
2012-08-19 05:27:00,8.54939,38730.1,1.6710069,0.23726851,5.451389,4105.6133
2012-08-19 05:28:00,8.45159,38746.2,1.6637731,0.23148148,5.1331015,4093.9668
2012-08-19 05:29:00,8.47433,38764.1,1.6623263,0.23726851,5.1331015,4146.629
2012-08-19 05:30:00,8.52812,38774.0,1.6608796,0.26041666,5.1331015,4043.8367
2012-08-19 05:31:00,8.46713,38786.0,1.6666666,0.25848764,5.1331015,4007.3782
2012-08-19 05:32:00,8.51466,38822.0,1.6087962,0.25655863,5.1331015,4021.05
2012-08-19 05:33:00,8.52371,38853.6,1.6174768,0.2546296,5.0,4000.289
2012-08-19 05:34:00,8.63224,38868.0,1.6087962,0.2546296,5.0,4016.9993
2012-08-19 05:35:00,8.62656,38869.3,1.5943286,0.2546296,5.0,4011.9355
2012-08-19 05:36:00,8.67449,38872.3,1.5769676,0.2546296,5.0,4006.8718
2012-08-19 05:37:00,8.65212,38887.1,1.5596064,0.2546296,5.0,4029.152
2012-08-19 05:38:00,8.71416,38898.2,1.5625,0.2546296,4.866898,3989.6555
2012-08-19 05:39:00,8.69693,38907.3,1.568287,0.24305555,4.866898,4003.3274
2012-08-19 05:40:00,8.58754,38914.5,1.5625,0.27199075,4.866898,3968.3882
2012-08-19 05:41:00,8.72142,38912.2,1.5393518,0.2835648,4.866898,3975.4773
2012-08-19 05:42:00,8.70308,38922.3,1.5075231,0.27199075,4.866898,4003.8337
2012-08-19 05:43:00,8.67628,38939.9,1.5219907,0.2777778,4.699074,3979.528
2012-08-19 05:44:00,8.79619,38957.2,1.5480324,0.2835648,4.699074,4019.531
2012-08-19 05:45:00,8.67596,38972.7,1.5538194,0.2777778,4.699074,3965.8562
2012-08-19 05:46:00,8.80431,38988.9,1.5306712,0.27199075,4.699074,3976.49
2012-08-19 05:47:00,8.66665,39011.1,1.5075231,0.2662037,4.699074,3954.7163
2012-08-19 05:48:00,8.79161,39030.1,1.5393518,0.27199075,4.600694,3969.9072
2012-08-19 05:49:00,8.82228,39046.7,1.5335648,0.2835648,4.600694,3964.8435
2012-08-19 05:50:00,8.79401,39064.0,1.5451388,0.3009259,4.600694,3963.3245
2012-08-19 05:51:00,8.80802,39074.7,1.5248842,0.30960646,4.600694,3983.579
2012-08-19 05:52:00,8.80762,39080.6,1.495949,0.31828701,4.600694,3967.8818
2012-08-19 05:53:00,8.75026,39083.7,1.5046296,0.3125,4.9421296,3953.7036
2012-08-19 05:54:00,8.63641,39098.5,1.490162,0.3009259,4.9479165,3972.439
2012-08-19 05:55:00,8.76666,39108.7,1.4756944,0.31828701,4.95515,3981.0474
2012-08-19 05:56:00,8.78764,39116.3,1.490162,0.316358,4.962384,3990.6682
2012-08-19 05:57:00,8.78275,39123.8,1.4829283,0.31442901,4.969618,4002.3147
2012-08-19 05:58:00,8.85919,39133.9,1.4756944,0.3125,4.9768515,3963.8308
2012-08-19 05:59:00,8.76194,39135.6,1.495949,0.31828701,4.9768515,3990.6682
2012-08-19 06:00:00,8.64197,39141.7,1.5162036,0.32407406,4.9768515,3985.6045
2012-08-19 06:01:00,8.72884,39158.3,1.490162,0.31828701,4.9768515,3975.4773
2012-08-19 06:02:00,8.68846,39172.7,1.501736,0.32407406,4.9768515,3924.8406
2012-08-19 06:03:00,8.78488,39188.8,1.4756944,0.31828701,5.4340277,3912.1816
2012-08-19 06:04:00,8.80508,39201.1,1.4728009,0.32407406,5.4340277,3935.4744
2012-08-19 06:05:00,8.77577,39207.3,1.4583333,0.3269676,5.4340277,3459.4905
2012-08-19 06:06:00,8.8353,39214.1,1.4322916,0.3298611,5.4340277,2924.7683
2012-08-19 06:07:00,8.85832,39220.7,1.3657407,0.32407406,5.4340277,2186.9934
2012-08-19 06:08:00,8.81538,39239.3,1.2123842,0.3298611,5.4456015,1888.7441
2012-08-19 06:09:00,8.7455,39265.9,0.90277773,0.33854166,5.4456015,2215.8564
2012-08-19 06:10:00,8.81946,39312.4,0.5410879,0.3472222,5.4456015,2443.721
2012-08-19 06:11:00,8.85299,39374.9,0.3153935,0.3443287,5.4456015,3080.729
2012-08-19 06:12:00,8.74192,39435.8,0.24594906,0.34143516,5.4456015,3821.0356
2012-08-19 06:13:00,8.84492,39476.5,0.3616898,0.3443287,5.509259,3827.6184
2012-08-19 06:14:00,8.89652,39490.1,0.6770833,0.3472222,5.509259,3720.7754
2012-08-19 06:15:00,8.95623,39485.3,0.9606481,0.38773146,5.509259,2995.1533
2012-08-19 06:16:00,8.88363,39469.8,1.1284722,0.38194442,5.509259,3414.424
2012-08-19 06:17:00,8.90528,39457.4,1.1487268,0.38773146,5.509259,4355.758
2012-08-19 06:18:00,8.92567,39459.7,1.1197916,0.38483793,5.15625,5034.288
2012-08-19 06:19:00,8.88702,39447.0,1.2413194,0.38194442,5.15625,5296.079
2012-08-19 06:20:00,8.89602,39409.9,1.5046296,0.3761574,5.15625,5298.1045
2012-08-19 06:21:00,8.84384,39362.4,1.8489583,0.37808642,5.15625,5221.1367
2012-08-19 06:22:00,8.87133,39304.2,2.054398,0.3800154,5.15625,5019.6035
2012-08-19 06:23:00,8.9365,39255.1,2.126736,0.38194442,4.710648,4943.142
2012-08-19 06:24:00,8.83771,39216.9,2.1556711,0.4224537,4.710648,4794.2705
2012-08-19 06:25:00,8.87102,39184.7,2.1035879,0.46296296,4.710648,4599.32
2012-08-19 06:26:00,8.80301,39158.0,2.042824,0.4571759,4.710648,4506.1484
2012-08-19 06:27:00,8.74527,39139.4,1.9675925,0.46006942,4.710648,4418.5474
2012-08-19 06:28:00,8.65057,39138.8,1.9068286,0.46296296,4.8148146,4126.8804
2012-08-19 06:29:00,8.63428,39154.2,1.8547453,0.4398148,4.8148146,3357.2046
2012-08-19 06:30:00,8.60343,39174.1,1.7129629,0.41666666,4.8148146,3126.8083
2012-08-19 06:31:00,8.61037,39200.8,1.490162,0.41473764,4.8148146,1819.8784
2012-08-19 06:32:00,8.59413,39236.7,1.1747684,0.41280863,4.8148146,2256.3657
2012-08-19 06:33:00,8.54206,39292.6,0.7494213,0.4108796,4.6875,2516.6377
